Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,Respectful,Courteous,ActiveListening,InternetService_Fiber Optic,InternetService_None,Contract_One year,Contract_Two Year,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Gender_Male,Gender_Nonbinary
0,41,4551.4,9.699545,14,2,0,0,0,1,1,0,1,1,1,0,1,0,1,65.12124,174.9755,5858.190319,4,4,3,3,4,4,3,5,1,0,0,1,0,1,0,1,0
1,74,33413.26,9.736163,14,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1.773271,92.45514,506.4720015,5,5,4,4,3,4,3,4,0,0,1,0,0,1,0,0,0
1,66,16769.53,18.45023,12,0,0,0,1,0,1,1,1,1,1,1,0,0,1,44.72241,175.0062,4382.473953,3,2,4,3,5,3,3,4,0,0,0,0,0,1,0,0,0
0,43,21232.67,13.07612,9,2,1,1,0,0,1,1,1,1,0,1,1,1,1,68.08911,257.6375,6760.900419,4,4,5,3,3,4,4,3,0,0,1,0,0,0,0,1,0
3,53,31757.09,10.46515,10,1,1,0,1,0,1,1,0,0,0,1,1,0,1,56.36817,182.4538,4968.873698,5,4,4,5,4,4,3,4,1,0,0,0,0,0,0,0,0
0,88,46988.4,9.55444436,16,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1.650263525,147.442069,248.179366,5,4,5,5,3,3,3,4,1,0,0,0,0,0,1,1,0
4,63,72873.27,12.13928,12,2,0,0,0,0,1,1,1,1,1,0,1,1,0,2.645653,245.175,1076.444999,3,4,3,6,4,4,4,3,0,1,0,0,0,0,0,0,0
0,80,27678.71,7.18515,12,2,0,0,0,0,1,0,0,0,0,1,0,1,1,65.74132,127.475,5530.214199,3,4,4,3,2,5,3,3,0,1,1,0,0,1,0,1,0
1,48,9044.26,11.30421466,18,3,1,0,1,1,1,1,0,0,1,0,0,1,1,6.577552683,192.470522,888.6517305,3,4,4,4,2,3,4,4,1,0,0,1,1,0,0,0,0
3,58,75008.28,11.33748,8,0,0,0,1,0,1,0,0,1,0,0,1,0,1,52.8369,159.9349,4727.906301,3,3,3,2,4,4,3,4,1,0,1,0,1,0,0,1,0
1,39,23537.87,5.640345,14,2,0,0,0,1,1,1,0,0,1,0,0,1,0,56.8397,172.4705,5450.025503,4,4,3,3,5,4,4,5,0,0,0,0,1,0,0,0,0
0,34,10889.01,11.07583,12,0,1,0,0,0,1,1,0,1,0,0,1,1,1,52.17851,242.6106,5360.147757,3,3,3,4,3,3,4,4,0,0,0,0,0,0,0,0,0
0,37,28158.14,4.524233,12,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1.24728,194.9768,544.6911156,4,4,3,5,4,6,2,4,1,0,0,0,1,0,0,1,0
1,86,18593.16,10.30058,11,1,1,0,0,0,1,0,0,1,0,0,0,0,1,3.990716,134.9509,411.6028202,4,4,4,2,2,4,4,5,1,0,1,0,0,1,0,1,0
0,33,13599.19,7.645128,10,1,0,1,1,0,1,1,0,0,0,0,1,0,0,68.41013,169.9447,5971.515636,4,3,3,3,4,4,3,5,1,0,1,0,0,0,0,1,0
4,52,58120.56,10.53777,6,1,0,0,0,0,1,1,1,0,1,1,0,0,1,71.44783,172.5104,6203.067904,2,3,2,4,4,3,4,3,1,0,0,0,0,0,1,0,0
0,50,21531.67,8.759984,11,0,0,0,0,1,1,1,0,0,1,0,0,1,1,69.07545,172.4705,6385.746999,4,3,4,4,5,4,2,3,0,0,0,0,0,0,1,0,0
0,77,111143.1,14.58033,14,1,1,0,0,0,0,1,0,0,0,0,1,1,0,5.140738,240.1149,904.5618908,4,3,5,2,6,2,3,2,1,0,1,0,1,0,0,1,0
1,52,37615.99,12.88705,10,2,1,0,0,0,1,0,1,0,0,0,0,0,1,46.43864,94.97283,4395.875018,4,4,4,3,4,3,5,4,0,0,0,0,0,1,0,1,0
0,89,24220.94,11.50669,11,0,0,0,0,0,1,1,1,1,0,0,0,1,0,64.33856,172.4848,5540.302436,3,4,3,2,6,2,3,5,0,1,0,0,0,0,0,0,0
0,84,10979.8,6.638957,12,0,0,0,0,0,1,1,1,1,0,0,0,1,0,9.553951,204.961,1063.934914,5,5,4,2,6,5,4,4,1,0,0,0,0,0,0,0,1
0,66,116572.8,8.92613185,13,0,3,0,0,0,1,0,0,0,0,1,1,0,1,11.67107144,149.948316,1146.616856,4,4,3,4,3,2,3,3,1,0,0,1,0,0,1,1,0
1,79,12434.17,8.820682,15,0,0,0,0,0,1,1,1,0,0,0,1,1,1,47.40865,210.1563,4467.334158,4,3,4,4,2,5,3,3,0,1,0,0,1,0,0,1,0
0,26,91633.01,12.59861,14,0,1,0,0,0,0,1,0,1,0,0,1,1,1,54.97784,262.6106,5202.253182,3,2,3,2,6,2,3,2,1,0,0,1,0,0,1,0,0
3,74,23519.01,8.838694,8,0,0,0,0,0,1,1,0,0,0,1,0,0,0,52.1213,157.4698,4356.229848,4,5,3,5,3,4,3,4,1,0,0,1,0,0,0,0,0
4,83,116972.1,12.90663,12,0,0,1,0,0,1,0,0,0,0,1,0,0,1,42.76683,104.9643,4014.850907,4,4,5,3,2,5,4,5,0,0,1,0,0,0,0,1,0
1,68,7655.2,12.84944852,6,1,0,0,0,0,1,1,0,0,0,0,1,1,1,2.693860703,240.114868,764.3624669,4,5,4,5,2,3,4,4,1,0,0,0,0,0,1,1,0
3,78,32695.17,11.46998,11,2,0,0,0,0,1,1,1,0,0,0,0,1,0,69.88786,162.4653,6442.923528,3,2,4,3,4,4,4,3,0,0,0,1,1,0,0,0,0
4,73,13378.66,11.93102,13,1,0,0,1,1,1,1,1,0,1,1,0,1,1,57.38041,207.4974,5141.242839,2,4,4,3,3,3,5,2,1,0,0,1,1,0,0,0,0
2,53,34994.57,7.96371,10,1,1,1,0,1,1,1,0,0,1,1,1,0,1,12.69435,194.9768,1444.696816,4,5,5,4,3,4,4,4,1,0,0,0,0,0,0,0,0
1,32,23706.94,11.27381764,14,1,0,0,1,0,0,1,0,0,1,1,0,1,1,5.915247686,204.979684,973.4512833,6,5,4,4,3,6,6,5,1,0,0,1,0,1,0,1,0
2,27,19293.1,13.1963,14,0,0,0,0,0,1,1,1,1,0,1,1,1,1,70.98518,277.6375,6651.677415,3,3,2,5,3,5,3,3,1,0,0,1,0,1,0,0,0
3,87,28665.69,8.174687,14,2,2,0,1,0,1,0,1,0,1,1,1,1,1,10.88054,235.1591,1480.104233,4,5,3,3,3,3,4,4,1,0,0,0,1,0,0,0,0
2,78,47190.38,12.94384,13,1,1,1,1,1,1,0,1,1,1,1,1,1,1,10.07068,237.6549,1919.953096,3,5,3,4,5,3,3,3,0,0,0,1,0,1,0,0,0
1,68,25660.71,9.120844,14,0,0,0,1,1,1,1,1,0,1,1,0,0,0,53.48518,152.5104,4999.929364,5,4,5,4,4,4,5,4,0,0,0,0,0,0,1,0,0
1,42,29311.02,10.0391,15,0,0,0,0,0,1,0,0,0,1,1,1,0,1,49.20927,129.995,4417.033945,5,3,3,4,3,5,6,3,0,1,0,0,0,1,0,1,0
3,57,20639.23,12.2166,15,1,1,0,0,0,1,0,0,0,0,1,1,0,0,54.61973,117.472,4740.544814,4,4,6,3,3,4,4,5,0,1,0,0,0,0,1,0,0
2,83,34710.68,6.762606,7,0,0,1,1,1,1,0,0,0,0,1,0,1,0,68.47424,159.9512,5805.877345,3,4,3,4,5,3,2,4,1,0,0,0,1,0,0,1,0
1,37,25009.73,12.10369,13,1,0,0,1,0,1,0,1,0,1,0,0,1,1,5.88788,162.4827,871.4588583,5,3,4,5,3,6,4,4,1,0,0,0,0,0,1,0,0
3,84,23978.67,8.4926,14,3,0,0,1,1,0,0,0,1,1,0,1,0,1,8.433722,172.4579,1042.452905,4,5,5,2,4,2,4,3,1,0,0,0,0,1,0,0,0
7,36,12145.97,7.275899757,15,1,0,0,0,0,1,1,0,0,0,0,1,1,1,12.84120976,240.114868,1885.438773,4,3,4,5,3,5,4,6,1,0,0,0,0,0,1,1,0
3,70,26894.86,10.03504,15,3,0,0,1,0,1,1,0,0,1,0,1,1,1,4.465592,232.6378,1463.186559,3,3,3,6,3,2,3,4,0,0,0,1,1,0,0,1,0
1,25,10124.99,5.058771,12,0,2,1,1,0,1,0,0,0,0,0,0,1,1,10.35779,127.4421,1612.488802,5,4,4,3,3,3,3,5,0,0,0,0,1,0,0,1,0
3,81,8137.46,13.14319,4,0,0,0,0,0,1,0,0,1,1,0,1,1,1,2.301772,222.6281,1224.80823,4,3,4,3,5,3,3,4,0,0,0,0,0,1,0,0,0
4,77,33567.58,7.83842,11,0,0,0,0,1,1,1,0,1,0,0,0,1,1,50.44094,182.4433,4984.621447,4,4,4,2,2,4,5,4,0,0,0,0,0,1,0,1,0
7,46,19590.84,10.62232,12,0,0,0,1,0,1,0,0,0,0,1,0,0,0,52.75072,124.9643,4550.793265,5,4,4,4,1,4,4,4,1,0,0,0,0,1,0,0,0
3,48,13424.34,9.29595,11,1,1,0,0,1,1,1,0,0,1,0,0,1,0,26.06474,172.4705,2960.453451,4,3,3,4,4,5,4,5,0,0,0,0,0,1,0,0,0
3,64,16499.16,13.46568,15,0,1,0,0,0,1,1,1,1,0,1,0,1,1,71.21292,217.4702,6364.501793,2,2,3,4,4,3,2,3,1,0,0,0,1,0,0,1,0
8,54,18124.5,8.946399,10,0,0,0,1,1,1,0,1,1,0,1,0,1,0,48.87162,152.4884,4648.662738,5,5,5,4,3,5,5,4,0,1,0,1,0,1,0,1,0
1,48,6975.47,10.50011,14,1,0,0,0,0,1,1,1,1,0,0,0,0,1,3.459881,149.9741,971.0579616,3,4,4,4,3,2,5,3,0,0,1,0,0,1,0,0,0
3,83,58718.7,8.750299,10,1,1,1,0,0,1,1,0,1,0,0,0,0,1,51.95478,167.4564,4402.745053,4,3,4,3,4,3,3,5,1,0,1,0,1,0,0,0,0
0,44,16301.48,9.415068375,12,1,1,0,0,1,1,0,0,0,0,0,0,0,1,2.779431223,112.455141,242.9947554,5,4,4,5,3,5,4,6,1,0,0,0,0,0,0,0,0
4,78,13872.89,8.20146,15,0,0,0,0,0,1,0,0,0,1,0,1,1,1,67.74157,220.1323,6119.939852,3,4,3,3,3,2,3,3,1,0,0,0,0,0,0,0,0
1,21,118340.8,10.53369,18,1,1,0,0,0,0,0,1,1,1,1,0,1,0,58.53134,177.4876,5831.502124,4,3,4,2,6,3,3,4,0,0,0,0,0,0,0,1,0
4,55,13638.96,9.108418,18,1,0,0,1,0,1,0,1,1,0,0,1,0,0,5.389466,142.4526,1322.429941,2,2,2,3,2,2,2,3,0,0,0,1,0,1,0,0,0
2,85,88186.92,13.66782,15,0,1,0,1,0,0,0,0,0,0,1,0,1,1,53.5973,159.9512,4580.335893,3,5,5,3,4,4,2,5,1,0,1,0,1,0,0,1,0
0,29,35989.93,9.230836,13,2,0,0,1,0,1,1,0,0,0,0,1,0,1,52.53037,169.9447,4636.42318,5,4,4,4,4,4,5,5,1,0,0,1,0,1,0,0,0
0,36,21749.65,5.048002,7,0,0,1,0,0,1,0,0,1,0,1,0,0,1,67.40315,127.4601,6076.159311,3,4,3,3,6,4,3,3,0,0,0,1,0,0,0,0,0
8,23,62886.29,6.87197,19,1,0,0,0,0,1,0,1,0,0,1,1,1,0,60.8833,222.6362,5902.886646,2,3,3,4,2,3,3,3,1,0,1,0,0,0,1,1,0
1,71,9399.04,13.2598,9,1,0,0,0,1,1,0,1,1,0,0,0,1,1,8.635904,172.4555,1076.282569,4,3,3,3,2,4,5,4,1,0,0,0,1,0,0,1,0
3,77,18949.61,8.912366,10,2,0,0,1,0,1,0,1,0,0,1,1,1,0,66.50412,202.6362,6398.915423,3,2,2,3,4,3,3,1,0,0,0,0,0,0,0,0,0
5,30,3048.28,12.54974,10,3,0,0,1,1,1,0,0,0,0,0,0,1,1,59.17567,147.4421,5305.771174,4,4,3,5,2,2,2,5,1,0,1,0,1,0,0,1,0
2,23,27135.0,10.01972,8,2,0,0,1,0,1,0,0,0,0,0,0,0,0,16.64818,92.45514,1923.285458,3,2,4,3,4,3,4,3,0,0,0,1,0,1,0,0,0
1,31,53015.75,10.42329,13,1,0,1,1,0,1,1,0,0,1,1,0,0,1,60.5753,149.9928,5626.984861,5,4,4,4,3,2,4,2,0,0,0,1,0,0,0,0,0
4,38,46998.02,10.909,11,3,0,1,1,0,1,0,1,0,1,0,1,1,0,71.31402,190.1737,6619.007955,4,3,4,3,4,3,3,4,0,1,0,1,0,0,0,0,0
0,43,20037.47,8.793558,21,0,1,0,1,0,0,1,0,0,0,0,1,0,1,57.23085,169.9447,4975.669515,3,4,3,4,3,3,4,5,1,0,0,0,0,0,1,0,0
0,28,45888.26,18.19254,9,1,0,0,0,0,1,0,1,1,0,0,1,0,1,9.858242,162.4526,1287.535911,2,3,3,2,4,2,2,3,1,0,0,1,0,0,0,1,0
1,72,42700.87,15.71134,8,1,1,0,0,0,0,1,1,1,1,1,0,0,1,60.40651,162.5299,5234.429593,3,2,1,3,4,3,2,3,0,1,0,0,0,0,1,0,0
8,86,58668.34,9.852216,11,1,1,0,0,0,1,0,1,0,0,1,0,1,1,15.41267,162.4689,1708.202326,3,2,2,3,3,2,4,3,1,0,0,1,0,1,0,1,0
0,32,8457.83,7.457158,11,2,0,1,0,1,1,0,0,1,1,1,0,0,0,7.042459,139.983,1228.595252,2,3,4,3,3,2,4,3,0,0,0,0,1,0,0,0,0
2,52,32007.27,10.72061,12,0,0,1,1,0,1,0,1,0,1,0,1,0,1,44.39429,152.4798,4091.382815,2,2,3,4,4,1,4,4,1,0,0,0,0,1,0,1,0
0,68,14339.8,11.78497,13,1,0,0,1,1,1,1,0,0,0,0,0,1,1,70.90623,179.9476,5978.10151,4,4,3,2,4,2,1,4,1,0,1,0,1,0,0,0,0
0,85,76184.47,8.665638946,10,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1.963127209,172.470522,771.9557231,2,2,2,2,5,1,2,2,0,0,0,0,0,1,0,0,0
2,55,57281.66,5.762293362,10,2,1,0,0,1,1,0,0,1,1,0,1,1,0,3.469955007,242.628057,961.4921994,2,3,2,3,3,4,3,5,1,0,0,0,0,1,0,0,0
3,35,54533.63,8.943293567,15,2,1,0,1,1,1,0,0,0,1,0,1,1,1,8.156552837,187.656013,1347.869205,4,4,4,3,4,3,3,4,0,1,0,0,0,0,0,0,0
3,41,43886.72,13.93891,11,1,0,0,0,1,1,0,1,0,1,0,0,0,0,5.325642,95.01949,796.4508318,4,5,5,4,4,5,3,3,0,1,0,0,0,1,0,1,0
1,49,52875.82,10.83227898,13,1,0,0,1,1,1,1,1,1,0,1,1,1,1,5.759571228,277.63748,1251.370845,6,5,4,3,2,4,5,3,1,0,0,1,1,0,0,1,0
2,81,37495.26,11.54768,16,0,1,0,0,1,0,1,0,0,1,1,1,0,0,45.12287,194.9768,4010.017445,4,3,4,2,5,3,3,3,1,0,0,1,1,0,0,0,0
1,76,21542.79,6.551988,11,1,1,0,0,0,1,0,0,1,0,0,1,0,0,4.336113,139.9349,1046.765683,3,2,2,4,2,2,4,4,0,0,0,0,0,0,1,1,0
1,74,125568.9,14.07128,8,0,0,0,1,0,1,0,1,0,1,1,1,1,1,50.8968,202.6829,4740.002962,2,3,2,3,4,2,3,2,0,1,1,0,1,0,0,0,0
1,29,16226.12,6.414763,19,0,0,0,1,0,1,1,0,0,0,1,1,0,0,5.526815,162.4538,1233.655272,2,1,3,4,2,3,2,4,0,0,0,0,0,0,1,0,0
3,84,36752.22,2.637703,18,3,0,0,0,0,1,0,1,0,1,0,0,0,1,56.56411,127.4958,4771.553025,5,5,6,3,4,3,5,4,1,0,1,0,0,0,1,0,0
2,54,17773.11,9.846699861,12,0,0,0,0,1,1,0,0,1,0,0,1,1,1,10.03364243,210.105118,1830.93361,5,5,7,3,4,4,5,4,0,0,0,1,0,0,1,0,0
4,76,51865.58,11.53135,11,0,1,0,1,1,1,0,1,1,0,1,1,0,0,67.96418,174.9618,5971.644344,4,4,3,3,4,3,3,1,1,0,0,1,0,1,0,0,0
0,66,33663.55,8.194524344,12,1,1,0,0,0,1,0,1,1,1,0,0,1,1,8.938308825,184.978458,1171.815364,3,2,4,3,4,2,3,5,1,0,0,0,0,0,1,1,0
0,48,33316.37,13.64283,7,2,1,0,0,1,1,0,0,0,1,1,0,1,1,61.46622,139.9979,5369.984663,1,1,2,5,3,3,4,4,0,1,0,1,0,1,0,1,0
0,67,20657.67,6.382829,12,0,1,0,1,0,1,1,1,0,1,0,1,1,0,8.373701,222.6792,1362.599478,3,4,3,4,2,6,4,3,0,1,0,1,1,0,0,1,0
5,53,20473.21,16.84547,16,0,0,0,1,0,1,1,1,0,1,0,1,0,0,7.359812,152.509,1170.830123,4,3,4,4,4,4,5,3,0,1,1,0,1,0,0,0,0
4,74,13596.02,15.30646,10,1,0,0,1,0,1,1,0,0,1,1,0,1,0,48.85809,184.9797,4777.954889,2,1,3,3,6,2,2,3,0,0,0,1,0,0,0,0,0
1,57,55120.82,13.50565,14,1,1,1,0,0,0,1,0,0,1,0,0,1,1,13.05964,172.4705,1803.766672,3,3,2,4,4,3,4,4,0,0,0,1,1,0,0,0,0
1,28,32809.47,11.15044,10,3,1,0,1,1,1,1,1,0,1,0,0,1,1,52.13448,174.9882,5258.0441,2,3,3,2,5,2,3,3,0,0,0,1,1,0,0,1,0
6,58,46435.57,13.58247,10,0,0,1,1,0,1,0,1,0,1,1,0,0,0,20.58561,140.0049,2005.474189,4,4,5,3,4,5,2,3,1,0,0,1,0,0,0,0,0
4,40,27403.44,11.58268,18,2,0,0,1,0,0,0,1,0,1,1,1,1,1,9.38329,235.1591,1542.3033,4,5,3,5,6,3,5,3,1,0,0,0,0,1,0,0,0
0,74,58425.91,10.92195,10,4,0,0,0,0,1,1,0,0,1,0,1,0,0,61.55321,182.4676,5360.396176,5,4,5,5,2,4,7,4,1,0,0,0,0,0,0,1,0
3,80,25945.22,7.080619,13,1,1,1,1,1,1,1,0,0,1,0,1,0,0,66.94288,182.4676,5874.695874,3,3,4,3,4,5,3,1,1,0,0,0,0,0,0,1,0
2,44,46676.54,13.43953,13,1,0,0,0,0,1,1,1,0,1,1,0,0,0,49.05868,152.5104,4828.989251,4,4,4,3,5,4,1,3,0,0,1,0,1,0,0,1,0
1,33,56327.41,14.18701742,14,0,0,0,1,0,1,0,0,0,1,1,0,1,0,17.92733138,152.47417,2295.960298,2,3,2,4,3,3,4,1,0,0,0,1,0,1,0,1,0
3,61,64222.21,5.785085772,16,1,1,0,1,0,1,0,0,0,0,0,0,1,0,7.120096363,127.442069,1290.737183,4,3,4,5,3,5,4,4,0,0,0,0,0,1,0,1,0
1,36,18223.67,10.63959,20,0,0,0,0,0,1,0,0,0,1,1,0,0,0,52.97231,105.011,4502.173823,4,4,4,4,4,4,4,3,0,1,1,0,0,0,0,0,0
4,75,74638.78,6.547676875,10,3,1,0,0,0,0,1,1,0,1,0,1,1,1,14.64011644,255.155493,1925.911722,3,3,4,4,3,4,2,5,1,0,1,0,0,0,1,0,0
1,78,74885.9,4.83352,9,1,0,0,1,0,1,0,1,0,1,0,1,0,0,62.56058,132.4798,5830.300597,2,3,3,6,3,2,4,4,0,0,0,0,0,1,0,0,0
3,88,11311.31,5.218697,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,71.26615,112.4551,5802.742727,4,4,4,3,4,4,4,4,1,0,0,1,0,1,0,0,0
2,81,56875.65,7.536421,11,2,1,0,0,0,1,0,0,1,0,1,0,1,0,69.51253,162.447,6322.708205,4,5,3,4,2,4,4,6,0,0,0,1,0,0,1,0,0
0,53,12101.41,5.199803,15,2,0,0,1,0,1,0,0,1,0,1,1,0,1,48.30622,172.4441,4237.980107,3,5,4,4,4,3,4,4,1,0,1,0,0,0,1,0,0
3,68,112837.8,8.338198,19,0,1,0,0,0,1,0,1,1,0,0,0,0,0,70.50302,137.4686,6057.265464,3,2,3,4,3,3,3,4,1,0,0,0,1,0,0,1,0
1,20,6396.98,5.896054877,11,1,0,0,0,1,1,0,0,0,1,1,1,1,1,10.85959186,232.641455,1561.283799,5,4,4,3,3,5,5,4,1,0,0,0,0,0,0,0,0
3,57,11121.39,8.962651,11,1,0,1,0,0,0,1,0,1,1,1,1,1,1,4.073125,267.6427,1571.964276,2,3,2,3,4,4,3,4,0,0,0,0,0,1,0,1,0
1,71,41217.44,9.093249,11,2,0,0,1,1,1,1,1,0,0,1,0,1,0,69.03225,162.4982,5925.026826,4,4,4,4,4,5,3,3,0,1,0,0,0,1,0,0,0
4,62,32735.23,11.70344,10,1,1,0,0,1,1,1,1,0,1,0,0,0,1,43.99275,140.0013,4329.842926,2,2,3,5,4,3,3,3,0,0,0,0,0,0,1,0,0
1,57,59102.06,11.11772,11,4,0,0,1,0,1,0,1,0,0,0,1,0,1,48.37464,119.9568,4651.641052,2,2,2,3,4,2,3,2,0,0,0,1,0,0,1,0,0
2,62,100171.6,9.570705,15,0,1,0,0,0,1,0,1,1,0,1,0,1,0,2.146247,164.9647,940.3579408,4,3,5,4,4,4,5,5,0,0,0,1,0,0,1,0,0
4,49,31644.7,15.76975133,8,1,0,0,0,1,1,1,0,1,1,1,0,1,1,11.96148946,227.475448,1599.474597,3,3,4,3,4,4,5,4,1,0,0,0,0,0,1,1,0
0,19,28384.6,13.01342,14,0,0,0,1,0,1,0,1,1,1,0,0,1,0,4.733989,184.9785,899.1324428,3,4,2,5,4,4,3,3,1,0,1,0,0,1,0,0,0
2,85,28965.11,11.99308,13,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1.453022,120.0049,639.623576,4,5,3,2,6,4,1,3,0,0,0,1,0,0,1,0,0
4,60,42784.82,6.129509309,12,0,0,0,1,1,1,0,1,1,0,1,1,1,0,23.92132231,212.655686,2676.789803,5,5,6,5,3,7,5,5,0,1,1,0,0,1,0,0,0
1,55,12702.36,10.71778,14,2,0,0,1,1,1,0,1,0,1,1,1,0,0,54.36032,132.5127,4871.680899,4,4,4,3,5,5,4,4,0,1,0,0,0,1,0,1,0
0,26,10064.84,4.484085,10,1,0,0,1,1,1,0,1,0,0,0,0,0,1,69.9386,114.9728,5880.090684,4,3,3,3,4,3,4,4,1,0,0,0,0,1,0,0,0
1,74,75295.21,12.49263,7,0,0,0,0,1,1,1,1,1,1,0,0,1,0,20.13722,217.484,2083.650225,3,3,3,4,3,4,5,6,1,0,0,0,1,0,0,0,0
0,79,29780.97,10.34631,14,1,0,0,1,0,1,1,1,0,0,0,0,0,1,66.21339,147.4783,5473.038426,2,2,2,3,4,2,4,4,1,0,0,0,0,1,0,0,0
6,80,53540.15,11.94078,14,1,0,0,0,0,1,1,1,0,1,0,1,1,1,70.70213,255.1555,6611.742363,4,4,4,2,4,5,5,3,1,0,0,1,0,0,0,1,0
2,18,9961.23,16.08459,13,0,2,0,1,0,0,0,0,0,1,0,0,0,1,17.45182,124.9781,1759.464436,3,3,4,1,4,2,4,3,1,0,0,1,0,0,0,1,0
0,35,51204.25,9.800567,11,1,0,0,0,0,1,1,0,1,1,0,0,0,0,54.03362,179.9794,4805.533141,4,5,3,4,3,3,3,4,1,0,0,0,0,1,0,1,0
0,44,95564.57,8.103596,10,3,0,0,0,0,1,0,1,1,1,1,0,0,1,59.86174,142.5007,5592.352902,5,4,6,2,4,4,3,3,0,0,0,0,0,0,0,0,0
1,27,16593.59,6.306089367,11,0,1,0,0,0,1,0,0,1,0,0,0,1,0,9.586248224,149.937833,1554.416773,4,4,4,4,4,4,3,3,0,0,0,1,0,1,0,0,0
5,75,13111.46,8.727973,13,0,1,0,1,0,1,0,1,1,1,0,1,1,1,66.38094,245.1457,6265.320961,3,2,3,3,5,3,2,2,1,0,0,0,0,0,1,1,0
0,66,94655.92,7.516773254,13,0,0,0,0,0,1,1,1,0,0,1,1,0,0,6.044266101,152.495236,785.6688028,4,4,3,4,4,2,4,3,0,1,0,1,1,0,0,0,0
1,27,62893.96,9.291642,12,1,0,0,0,0,1,1,1,0,0,0,0,0,0,21.36386,115.0021,1999.438675,3,4,3,4,5,3,3,4,0,1,0,1,0,0,1,0,0
8,48,40982.78,8.494651,15,0,0,0,0,1,1,0,1,1,0,1,1,1,1,9.747138,245.132,1677.870071,6,4,4,3,3,3,4,4,1,0,0,0,0,1,0,0,0
1,68,68398.85,6.984431,11,0,1,0,1,1,1,0,0,0,0,0,1,0,0,70.17477,137.4392,5874.0733,5,5,4,6,2,6,5,3,1,0,0,1,0,0,1,0,1
4,51,32964.97,10.59864,12,4,0,0,1,0,1,1,0,0,1,0,0,1,1,58.76049,159.9942,5246.927502,3,2,3,3,4,4,4,4,0,1,1,0,0,0,0,0,0
1,23,15130.44,6.146386,9,1,0,0,1,1,1,0,0,0,1,1,0,0,0,5.881307,105.011,686.2608911,3,3,3,4,4,3,4,4,0,1,0,1,0,1,0,0,0
9,33,74023.61,6.823241689,13,3,1,0,0,0,1,0,1,0,1,0,1,0,1,6.418130939,152.479779,1257.485285,4,4,4,5,3,3,4,4,1,0,0,0,0,1,0,1,0
4,87,25773.41,8.028689,13,2,0,0,0,1,1,0,1,1,0,0,1,0,1,65.26702,162.4526,5757.310478,3,3,3,4,4,2,3,2,1,0,0,0,0,1,0,1,0
1,20,6594.2,9.316329,11,0,0,0,1,1,1,0,0,1,0,0,1,1,0,67.06371,197.6288,6171.048605,4,3,4,4,5,2,2,5,0,1,1,0,0,1,0,0,0
4,85,89441.6,6.862006,7,0,1,0,0,1,1,0,1,1,1,0,0,0,0,22.54598,149.9915,2105.676837,6,5,4,1,4,4,2,4,1,0,0,1,0,0,1,0,0
4,88,27208.28,12.59401,12,1,0,0,1,0,1,0,0,1,0,0,1,1,1,60.41609,230.1051,5495.763652,3,3,5,4,3,5,1,3,1,0,0,1,0,0,1,0,0
0,46,6843.81,11.13605,9,1,0,0,1,0,1,0,0,1,0,1,0,1,1,10.32034,162.447,1525.81124,3,3,4,4,2,4,3,3,0,0,0,1,0,0,1,0,0
2,60,53710.84,8.620735,14,1,0,0,0,0,0,1,0,0,0,1,1,0,1,7.556151,149.9776,962.6412103,4,5,6,4,4,4,5,2,0,1,0,0,0,1,0,1,0
9,21,29973.85,10.3827,10,1,0,0,0,1,1,0,1,0,1,0,1,1,0,11.98109,222.65,1967.055899,3,3,4,3,3,3,2,3,1,0,1,0,0,0,1,0,0
0,33,35212.48,4.983086,11,3,0,0,1,0,1,0,0,1,0,0,0,0,1,64.81224,114.9509,5869.378889,4,4,4,5,3,4,5,6,0,0,0,0,0,0,0,0,0
0,34,7326.3,9.24582929,8,4,1,0,0,0,1,0,0,0,1,1,1,0,1,4.861047755,142.471255,1192.174805,3,3,3,5,1,4,4,3,0,0,0,1,0,0,0,1,0
0,30,28936.68,7.259021,15,0,0,0,0,0,0,0,1,0,1,1,0,0,0,14.08217,120.0049,1875.470621,3,3,2,4,3,4,3,5,0,0,0,0,0,0,0,1,0
0,64,30067.59,8.42186,12,1,0,0,0,0,1,1,0,1,0,0,1,1,1,70.62164,242.6106,6772.978906,4,5,4,5,4,4,5,4,0,0,0,1,1,0,0,0,0
3,65,20138.55,7.645854,8,1,1,0,0,0,0,0,0,1,0,0,1,1,0,57.4079,210.1051,5754.451842,4,3,3,4,4,3,2,3,0,0,0,0,0,0,1,1,0
4,81,46472.71,9.487624,17,1,0,1,0,1,1,1,1,1,1,1,1,0,0,13.61148,199.9902,2072.299479,5,5,4,3,2,4,4,5,0,0,0,0,0,0,1,0,0
