Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,TimelyResponse,TimelyFixes,TimelyReplacements,Reliability,Options,Respectful,Courteous,ActiveListening,InternetService_Fiber Optic,InternetService_None,Contract_One year,Contract_Two Year,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Gender_Male,Gender_Nonbinary
1,84,76925.67,9.380891,12,0,1,0,1,0,1,0,0,0,1,1,1,0,0,2.919931,142.4713,899.976724,4,4,3,5,2,3,3,4,0,0,0,0,0,1,0,1,0
3,46,49535.29,13.56355,18,0,0,0,1,0,1,1,1,1,1,1,1,0,1,6.905862,199.9902,1606.823213,7,7,6,4,4,4,4,5,0,0,0,0,1,0,0,0,0
3,76,83600.69,13.19842,15,0,0,0,1,0,0,1,1,0,0,0,0,1,1,57.67058,182.4653,5034.929065,3,3,2,3,3,4,4,4,1,0,0,0,0,0,1,0,0
1,63,6784.27,10.51892,16,3,0,0,0,1,1,0,1,1,1,1,0,0,1,60.45093,142.5007,5609.120133,5,6,6,5,2,4,6,3,0,0,1,0,0,1,0,0,0
4,46,29161.56,8.373351,15,1,0,0,0,1,1,1,0,0,1,1,0,1,1,68.93363,204.9797,6101.208542,4,4,3,4,3,3,3,2,1,0,0,1,1,0,0,0,0
1,39,25368.71,8.6548926,14,0,0,0,1,0,1,0,1,0,0,0,0,1,1,4.672608309,129.959755,1093.673208,4,4,5,3,5,2,3,3,0,0,0,0,1,0,0,0,0
0,20,119318.8,8.373684,11,1,0,0,1,0,1,1,1,1,0,0,1,0,1,14.87243,174.9581,2163.007664,4,3,3,4,1,3,5,4,0,0,1,0,0,0,1,0,0
3,43,86197.3,8.801901,8,1,0,0,0,0,1,0,1,0,0,0,1,1,0,60.51339,190.127,6015.198197,4,3,3,4,3,3,4,3,0,0,0,1,1,0,0,0,0
3,65,82191.44,7.081175,16,1,0,0,1,0,1,0,1,0,0,0,0,1,1,63.42517,117.4835,5552.848067,5,5,5,3,3,3,5,4,0,1,0,0,0,0,0,1,0
1,47,84067.95,7.742301,8,0,0,0,0,0,1,1,0,0,0,1,0,1,1,19.2087,192.4567,1928.36236,3,4,2,3,4,1,3,2,1,0,0,0,0,1,0,1,0
4,69,52314.19,12.9604,13,2,0,0,0,0,1,0,0,0,1,0,0,0,0,4.026439,104.9781,967.2708805,3,3,3,1,6,2,1,2,0,0,0,1,0,0,0,1,0
3,40,91951.17,6.627342,15,1,0,0,1,1,1,0,0,1,0,0,0,0,0,58.96627,134.9509,5046.281771,5,4,4,4,4,4,2,5,1,0,0,1,0,0,0,0,0
0,33,25338.56,11.62413,15,1,2,0,1,0,1,1,0,0,0,0,1,0,0,4.087832,149.9447,1114.579555,5,5,4,5,2,4,4,3,0,0,1,0,0,1,0,1,0
1,60,38120.33,8.383148,11,0,1,0,0,0,1,0,0,0,0,0,1,1,0,58.8745,175.1331,5321.961115,2,2,3,4,1,3,3,4,0,1,1,0,1,0,0,1,0
4,22,69497.03,10.46818,12,0,0,0,1,0,1,0,1,1,0,1,0,0,1,6.506483,149.9778,917.1665939,6,4,5,2,5,5,4,4,1,0,1,0,0,1,0,0,0
4,49,25371.48,5.448899,13,1,1,0,0,0,1,0,1,1,0,0,1,1,0,68.67656,212.6228,6836.227251,3,2,3,5,3,3,3,4,0,0,0,0,1,0,0,1,0
5,45,49397.39,11.74755,11,0,1,0,0,0,1,0,1,0,0,1,0,0,1,55.34066,127.482,4862.205431,2,3,2,5,3,3,3,3,1,0,0,0,0,1,0,1,0
6,86,67650.26,10.15007,14,0,0,1,1,0,1,0,1,1,1,0,1,0,0,65.18501,154.9755,6314.079222,3,4,5,2,3,5,3,4,0,0,0,0,0,0,1,1,0
5,39,40725.32,10.27136063,17,2,0,0,0,1,1,1,1,1,0,1,0,1,0,13.76871228,184.993915,1801.182918,5,4,3,4,4,5,4,3,0,1,0,0,0,1,0,1,0
1,75,37556.53,11.40316,8,0,0,1,0,0,1,1,0,1,1,0,0,0,1,11.21716,159.9794,1528.092146,3,3,3,3,2,3,4,2,0,0,0,1,0,1,0,0,0
1,46,24925.09,10.20264,10,2,0,0,1,0,1,1,0,1,0,0,0,1,0,54.13164,182.4433,5296.312677,4,4,4,4,4,4,4,4,0,0,1,0,0,0,1,1,0
1,80,53461.96,7.629733,16,1,1,1,1,1,1,0,0,1,1,1,0,1,1,9.074838,194.9699,1097.005959,4,3,3,4,2,3,4,4,1,0,0,0,0,1,0,1,0
1,20,32011.39,14.34937361,13,1,0,0,1,0,1,0,0,0,0,0,0,1,0,7.48578642,127.442069,1311.269805,2,2,2,2,3,3,2,4,0,0,1,0,0,1,0,0,0
1,37,112961.8,9.570437,17,0,1,0,0,1,0,0,1,1,1,0,0,1,1,62.59584,184.9785,5694.262968,5,4,5,4,3,4,5,3,1,0,0,0,0,0,1,1,0
2,89,11989.27,12.01067,8,2,0,0,0,0,1,0,0,0,1,1,1,0,1,54.7709,142.4713,5115.87044,2,3,2,4,4,2,1,3,0,0,0,0,0,1,0,0,0
10,32,6958.83,7.524691972,11,0,0,1,0,0,1,0,0,1,1,0,0,1,0,28.79864005,182.460772,3143.245184,1,2,2,3,2,2,4,3,1,0,0,1,1,0,0,1,0
4,38,32595.47,12.06092,10,0,0,0,1,1,1,1,0,1,0,0,1,0,0,71.74385,192.4404,6445.40917,3,3,4,4,3,3,3,2,1,0,0,1,0,1,0,1,0
1,68,33362.41,11.7914,17,0,0,1,1,0,1,0,0,0,1,1,1,0,1,55.23911,162.4713,4778.807562,4,4,4,3,5,3,3,2,1,0,0,0,0,0,1,0,0
3,57,39683.73,11.90156254,13,0,0,0,1,0,1,1,0,1,0,0,1,0,1,7.843263617,192.440432,1069.400199,3,3,3,3,4,3,3,4,1,0,0,0,1,0,0,0,0
0,89,38411.45,8.846501,14,0,0,0,0,0,1,1,0,0,1,0,1,1,0,2.367066,232.6378,1136.589804,3,4,3,4,3,3,5,3,0,0,0,0,0,0,0,1,0
2,44,54458.38,10.58349704,5,1,0,0,1,1,1,1,1,1,1,0,1,1,1,10.377366,245.174977,1710.689671,3,3,2,2,4,3,5,2,0,1,0,0,0,1,0,0,0
4,25,39874.17,9.717815,13,0,0,0,0,0,1,0,1,1,0,0,0,1,1,53.66352,172.4555,4926.633778,3,5,4,3,2,4,4,4,1,0,0,1,1,0,0,0,0
1,40,25697.08,14.22619,11,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56.82113,169.9378,5050.910171,3,3,3,2,4,4,3,4,1,0,0,0,0,1,0,1,0
1,50,54507.76,8.471092,16,0,1,0,1,0,0,1,1,0,1,1,0,0,1,19.69566,172.5104,1876.809732,4,4,4,4,3,5,4,4,1,0,1,0,0,0,0,0,0
0,67,11720.58,10.40504,8,0,1,0,1,1,1,0,1,0,1,0,1,1,1,10.85537,222.65,1446.937317,4,4,5,4,3,3,5,4,1,0,1,0,0,0,0,0,0
1,76,27144.01,10.38318,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,48.45122,92.45514,4324.605332,3,3,4,3,3,5,4,4,0,0,0,1,0,0,1,0,0
0,44,28020.92,9.168597,14,1,1,0,0,0,1,1,1,0,0,1,0,0,1,7.567398,139.9875,1282.568064,3,3,3,1,4,3,4,5,0,0,0,0,0,1,0,1,0
2,67,24367.72,11.56322,12,1,0,0,0,0,1,0,1,0,0,0,0,1,1,51.22665,129.9598,4847.193795,3,3,2,3,4,2,2,3,0,0,0,0,0,0,1,0,0
0,80,52089.36,14.15632,11,3,1,0,0,0,1,1,1,0,1,0,0,1,1,17.13556,194.9882,1693.253857,4,4,4,4,3,5,5,4,1,0,0,1,0,1,0,0,0
0,82,56960.58,14.57952,16,0,0,1,0,0,1,0,0,1,1,0,0,0,1,60.6238,127.4738,5450.67953,6,4,5,4,3,5,5,5,0,0,0,0,0,0,0,0,0
3,19,23399.32,12.01345,11,1,0,0,0,0,1,1,0,0,0,0,0,1,0,45.59475,159.9476,4652.920592,3,4,3,1,3,4,4,4,0,0,0,1,1,0,0,1,0
1,55,29094.86,5.907805,11,0,1,1,0,0,1,0,0,0,0,0,0,0,1,8.53275,92.45514,1122.62327,5,5,3,4,2,5,5,3,0,0,0,0,0,0,0,0,0
2,81,90977.74,10.76051016,10,3,0,0,1,1,1,1,0,1,0,0,0,0,0,3.521499924,147.456419,823.4933243,4,4,2,2,4,3,3,4,0,0,0,1,0,0,1,0,0
6,84,4566.8,12.25739,13,0,0,0,1,0,1,1,0,0,1,0,0,1,1,4.469398,159.9942,834.0925038,2,2,2,4,3,4,1,4,0,1,0,0,0,1,0,1,0
6,51,30820.29,18.19674,20,1,0,1,0,1,0,0,1,0,1,0,1,0,1,42.01957,152.4798,3976.166899,3,2,4,3,3,4,3,5,1,0,0,0,0,0,0,0,0
1,82,2477.91,8.67997,20,0,1,0,0,0,0,0,0,1,1,0,0,0,1,7.91447,147.4738,831.3672853,4,5,3,5,3,4,4,4,1,0,1,0,0,0,1,1,0
1,22,58726.65,10.55283,14,0,0,0,1,0,0,0,1,1,1,0,0,1,1,59.7267,152.5022,5508.351465,3,4,3,3,4,4,4,4,0,1,0,0,0,0,1,1,0
0,56,21580.42,9.278282,16,2,0,0,1,0,1,0,0,1,1,0,1,1,0,1.999262,242.6281,776.1387725,3,3,3,4,3,2,4,3,1,0,0,1,0,0,0,0,0
1,20,17163.24,7.175714,14,1,1,1,0,1,1,0,1,0,1,1,0,1,1,62.32519,174.9919,5555.86987,5,5,5,3,4,3,4,5,1,0,0,0,1,0,0,0,0
7,87,68836.53,11.57554015,11,0,0,0,1,0,1,0,1,1,0,1,1,0,1,12.40889924,154.961766,1889.347998,3,4,3,2,4,3,3,4,0,0,0,1,1,0,0,0,0
1,55,53954.51,8.92305,11,4,0,0,1,0,1,0,0,1,0,1,1,0,0,12.03582,139.9678,1337.343299,3,3,2,5,2,4,4,3,0,1,0,1,0,0,0,1,0
7,54,56589.81,8.385577,14,1,2,0,0,1,1,0,1,0,1,0,0,1,1,3.407577,130.0064,879.4853583,4,4,4,4,3,2,4,3,0,1,0,1,0,0,0,1,0
0,21,25888.53,5.448102,12,1,0,0,0,1,1,1,1,1,0,0,0,0,1,60.95525,149.9741,5739.842827,3,4,3,5,4,3,3,2,0,0,1,0,0,0,1,0,0
3,53,9790.18,11.13286,10,0,1,1,1,0,1,1,0,0,1,1,1,0,1,11.53174,174.9768,1840.767702,2,2,3,5,3,4,2,4,0,0,0,0,0,1,0,1,0
0,32,21594.76,17.05296,12,2,0,0,0,1,0,1,1,0,1,0,1,0,1,7.766899,184.9853,1166.167844,4,4,4,5,3,3,3,4,1,0,0,0,1,0,0,1,0
3,70,23705.78,11.04239,10,1,0,0,1,0,1,1,1,0,0,0,0,1,1,67.76854,162.4653,6295.500079,3,3,3,3,4,4,4,4,0,0,1,0,0,0,1,0,0
2,54,23513.12,12.24838,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,6.246694,79.97886,638.1637463,5,5,5,4,2,5,5,5,0,1,0,1,0,1,0,1,0
0,56,26010.99,10.30393,9,1,1,0,1,0,1,1,0,0,0,0,0,1,0,68.7729,159.9476,6256.139215,3,3,4,3,3,2,4,3,0,0,0,0,0,0,0,0,0
2,82,102504.9,9.470361,17,3,0,0,1,0,1,0,0,0,1,1,1,0,0,64.63983,142.4713,5994.514316,5,5,4,4,2,4,5,5,0,0,0,1,0,1,0,1,0
2,85,25381.91,13.05308,18,2,0,0,1,0,1,1,1,0,1,0,1,0,0,61.73934,152.509,5429.301177,2,2,1,4,5,3,3,3,0,1,0,1,1,0,0,0,0
4,35,25934.55,6.569174155,11,2,0,0,1,1,1,0,1,0,1,0,0,1,1,15.37394197,130.006414,1829.923575,1,2,3,3,4,3,2,4,0,1,0,0,0,0,1,1,0
8,50,7585.29,9.074415,11,1,0,0,1,0,1,1,0,0,1,1,0,1,1,11.2075,184.9797,1977.058574,2,3,3,3,3,2,3,2,0,0,0,0,0,1,0,1,0
2,21,20498.13,9.453897,15,1,0,0,0,0,1,1,0,0,1,1,1,0,0,57.31296,194.9768,5166.505296,5,5,4,3,3,3,4,3,1,0,0,1,0,1,0,0,1
0,61,14192.54,10.66077,9,0,1,1,1,0,0,0,1,1,0,1,0,1,0,60.67808,164.9647,5760.325515,6,5,5,3,5,5,5,4,0,0,0,0,0,0,1,1,0
0,22,14612.3,13.17154,12,1,0,0,1,0,1,0,1,1,1,0,0,1,1,5.73926,184.9785,1053.952202,5,4,3,4,4,2,4,4,1,0,0,0,0,1,0,1,0
1,43,30898.32,7.713017,12,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1.26105,235.1372,1206.875735,3,3,4,3,3,2,3,3,0,0,1,0,0,0,0,0,0
2,33,33691.63,12.03362399,17,1,0,1,0,0,1,0,0,1,1,0,1,0,0,9.117084502,172.457857,1234.871994,3,3,2,5,2,4,5,5,1,0,1,0,0,0,1,0,0
0,28,57821.02,9.20355866,15,2,0,0,0,0,0,0,1,0,0,0,1,0,0,8.915680176,139.95684,1116.314298,4,4,3,3,3,4,4,2,1,0,0,0,0,1,0,1,0
0,68,13970.62,10.44715,15,2,1,0,1,0,1,0,1,0,1,0,0,1,0,44.09777,162.4827,3869.872224,3,3,2,4,3,3,3,3,1,0,0,1,0,0,1,0,0
1,34,48598.8,8.263521,5,1,0,0,1,0,1,0,0,1,1,0,0,1,0,46.07603,149.9845,4275.297726,3,3,4,3,5,2,4,2,0,1,0,0,0,1,0,1,0
1,72,7524.77,9.74065027,17,3,0,0,0,0,1,0,0,0,1,0,1,1,0,10.54165852,200.132293,1773.915003,5,4,6,3,3,6,4,5,0,0,1,0,0,0,1,0,0
2,26,60231.84,9.712856304,13,0,1,0,0,1,1,1,0,0,0,0,0,1,1,4.109952242,159.947583,1200.010955,2,2,2,3,4,2,2,2,0,0,0,0,0,0,1,1,0
1,68,37186.43,13.88825,11,1,0,0,1,0,1,1,0,1,0,0,1,0,0,63.63416,192.4404,5590.205755,1,1,1,3,4,2,3,1,1,0,0,0,0,0,0,1,0
0,47,6972.84,9.751202613,12,1,0,0,0,1,1,0,1,1,0,1,0,1,1,11.75027091,164.964681,1714.901159,3,4,4,4,4,4,3,1,0,0,0,0,0,0,1,0,0
1,73,36658.04,10.26971,10,0,1,0,0,0,0,1,0,1,1,0,1,1,1,62.08608,242.6573,5746.521769,3,3,3,4,4,3,3,2,0,1,0,0,0,0,1,0,0
0,85,28833.31,11.71602,9,0,0,0,1,0,1,1,0,0,1,0,1,0,1,71.60143,182.4676,6100.606692,3,3,3,3,4,3,4,4,1,0,1,0,0,1,0,0,0
1,52,6904.02,13.68107774,14,0,0,0,1,0,1,0,1,0,0,0,0,0,1,10.11019941,82.496547,923.420908,3,3,2,3,3,4,3,4,0,1,0,0,1,0,0,0,0
0,38,11182.43,8.998522,14,2,0,0,1,0,1,0,0,1,0,1,1,1,1,66.66711,222.6143,6466.569641,4,4,3,3,3,3,3,5,0,0,0,0,0,1,0,0,0
3,42,83714.62,9.032609,12,0,1,0,1,0,1,0,0,1,0,0,0,0,1,47.67299,102.4746,4114.377391,6,5,6,2,5,4,4,4,0,1,1,0,1,0,0,0,0
0,79,8271.97,6.080936,10,4,0,0,0,1,1,0,0,0,0,1,0,1,0,45.50676,139.9512,4206.724875,3,5,5,4,4,2,2,2,0,0,0,0,0,0,0,0,0
4,41,46451.52,11.48758,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.364515,149.9447,988.3464184,3,3,2,4,4,2,4,3,0,0,0,1,0,1,0,1,0
3,53,34953.83,5.416477,8,0,0,0,0,0,1,1,0,0,1,0,0,1,0,15.56801,192.4705,1752.77238,3,2,3,4,4,4,3,3,1,0,1,0,0,0,1,1,0
1,18,34786.58,10.76073,15,1,0,0,1,1,1,1,1,1,0,1,0,0,1,49.26311,162.4833,4826.758437,2,2,3,5,2,3,4,4,0,0,0,1,0,1,0,0,0
0,50,29940.45,7.065505359,10,1,0,0,1,1,1,1,0,0,0,0,1,0,1,8.315973557,169.944668,991.7932314,4,3,4,4,3,4,3,4,1,0,0,0,0,0,0,1,0
8,52,18849.08,9.651067,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,59.97805,169.9447,5464.592624,5,4,4,3,3,3,4,2,1,0,0,1,0,1,0,1,0
3,76,20068.93,6.173848,15,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4.043506,137.4686,585.4873226,3,2,4,4,3,3,4,3,1,0,0,1,0,1,0,1,0
1,29,36269.92,14.1032,7,0,0,0,1,0,0,0,1,1,0,0,1,1,1,14.26858,232.6228,1937.879436,1,2,2,3,3,3,3,3,1,0,0,0,0,0,1,1,0
1,65,78958.46,6.236533,12,2,1,0,0,1,1,0,1,0,0,0,0,1,1,57.20149,117.4835,4899.037694,3,3,2,3,3,2,3,4,0,1,1,0,0,0,1,0,0
0,36,63735.08,8.63279,9,0,2,0,0,0,1,0,1,0,1,0,1,0,0,14.62117,120.0035,1595.672481,3,2,2,3,5,3,3,3,0,1,1,0,0,0,1,0,0
5,38,18437.44,9.653367,16,1,0,0,0,1,1,0,1,1,1,0,1,0,1,25.68869,174.9755,2790.931185,4,5,4,3,3,5,4,3,1,0,0,0,0,1,0,1,0
1,36,12993.3,11.26154,9,1,0,0,1,1,1,0,0,0,0,0,0,1,0,4.212653,147.4421,659.4098323,3,3,4,1,5,2,3,4,1,0,0,0,0,0,1,1,0
0,86,24266.04,7.779828793,15,0,0,0,1,0,1,0,0,1,0,0,1,1,1,16.92163398,210.105118,2275.888923,1,2,2,4,3,2,3,2,0,0,0,1,0,0,1,1,0
1,28,26439.2,14.45756,17,1,0,0,0,0,1,1,1,0,1,1,0,1,0,44.98551,207.4974,4180.815992,4,4,4,5,3,3,2,4,1,0,1,0,1,0,0,0,0
1,77,24934.12,7.006661,9,2,1,1,1,0,1,0,1,0,0,0,0,1,0,71.3386,117.4835,6100.344382,3,3,3,3,5,3,3,4,0,1,0,0,0,1,0,1,0
3,52,39800.89,14.37339,16,3,0,0,0,1,1,1,0,1,0,0,1,0,0,38.54459,192.4404,3601.393455,3,3,1,2,3,3,2,3,1,0,0,0,0,0,1,0,0
4,84,7649.73,12.09466,10,1,1,0,0,0,1,0,0,0,0,1,0,0,1,62.32241,92.48802,5114.306191,4,4,3,4,4,3,2,2,0,1,0,0,1,0,0,0,1
0,71,24002.4,11.98918,17,0,1,1,1,0,1,1,0,0,0,1,1,0,0,9.584536,149.9776,984.1544122,3,2,3,3,4,3,3,3,0,1,0,0,0,0,1,0,0
1,68,54873.74,11.60977,13,1,1,0,0,0,1,1,0,1,1,0,1,0,1,13.0257,172.4871,1481.549539,3,3,3,3,4,2,3,4,0,1,0,0,0,0,0,0,0
3,44,26130.78,4.539566699,8,2,0,0,1,1,1,1,0,1,1,0,1,1,1,4.799514433,242.657291,1256.287854,4,4,2,3,3,4,5,5,0,1,1,0,1,0,0,1,0
1,20,15266.39,14.30328,9,1,1,0,1,0,1,1,0,0,0,0,1,1,1,69.4907,240.1149,6394.925559,4,4,3,3,3,3,3,3,1,0,0,0,0,1,0,1,0
4,80,26760.18,3.410169776,13,0,0,0,1,0,0,1,1,0,1,1,0,0,1,5.220501553,172.510442,684.7417744,4,4,4,4,4,4,4,6,1,0,0,1,0,0,0,0,0
2,18,33028.82,12.67905,12,0,0,0,1,0,1,1,1,0,0,0,0,1,0,69.76805,162.4653,6599.040223,3,3,4,5,3,3,4,2,0,0,1,0,0,0,1,0,0
1,73,16368.02,10.07963518,14,0,0,0,0,1,1,0,1,1,0,0,0,0,0,17.06899012,104.992311,1518.747945,5,5,5,4,2,5,5,5,0,1,0,0,0,0,0,0,0
1,51,10090.93,6.828347,13,0,0,0,0,0,0,1,1,0,0,0,1,0,1,19.39483,172.4624,1955.226259,2,2,2,5,2,4,4,4,1,0,0,1,0,1,0,0,0
4,60,16383.33,10.8419,7,1,1,0,0,0,1,0,0,0,0,1,1,1,0,9.373591,220.1185,1315.586731,3,4,4,4,5,3,4,4,1,0,0,0,0,0,0,0,0
4,49,71323.38,10.22148,13,1,1,0,1,1,1,0,0,0,0,0,1,1,1,2.366635,207.6094,773.1936845,5,5,5,5,4,4,4,5,1,0,0,0,1,0,0,0,0
1,26,57595.26,9.162568,12,1,1,0,1,0,1,0,0,0,1,0,0,1,1,44.54138,159.965,3999.505021,4,3,4,4,5,3,3,3,1,0,0,1,0,1,0,0,0
1,37,49270.7,13.29065491,9,0,1,1,1,0,0,1,1,1,0,0,0,1,1,24.37711744,204.961033,2463.393795,4,4,4,3,2,5,4,4,1,0,0,0,0,1,0,0,1
9,75,54270.13,4.160642,16,1,0,1,0,0,1,0,1,0,1,0,0,0,1,13.10595,95.01949,1424.90105,2,3,2,4,2,3,2,3,0,1,1,0,0,0,0,0,0
2,68,50268.03,9.772328,13,2,1,0,0,0,1,1,1,1,1,0,1,1,0,61.64252,277.6513,5879.612124,3,3,2,4,3,3,4,3,1,0,0,0,0,1,0,1,0
0,50,57938.61,13.50422,13,1,0,0,0,0,1,0,0,0,0,1,0,1,1,68.72852,139.9512,6204.546376,3,3,3,4,3,2,3,4,0,0,0,0,0,1,0,0,0
1,55,40877.0,9.082762,11,2,1,0,0,1,1,1,0,0,0,0,1,1,1,18.61815,240.1149,2064.732863,5,4,5,3,4,4,3,2,1,0,0,0,0,0,0,0,0
1,86,26224.1,10.28547,10,1,1,0,1,1,1,0,1,0,1,0,0,0,0,4.24454,107.4958,912.2540105,3,4,3,3,4,3,4,3,0,0,1,0,0,1,0,1,0
2,89,16372.68,8.403803,11,2,1,0,0,0,1,1,0,1,1,0,0,1,1,71.8851,214.9663,6230.161803,3,2,3,3,3,4,2,4,1,0,0,1,0,1,0,0,0
4,42,90902.55,8.111689,10,5,0,1,0,0,1,0,1,1,1,0,1,0,0,1.940789,142.4993,754.1266839,4,3,3,4,3,4,5,5,0,1,1,0,1,0,0,0,0
5,36,11898.85,14.80654,11,1,0,0,1,0,1,1,0,1,1,0,0,1,1,47.77726,214.9663,4520.939364,2,3,3,4,4,2,2,3,1,0,0,0,0,1,0,0,0
1,38,26759.89,9.783459,13,1,0,0,1,0,1,1,0,1,0,0,1,1,0,65.03892,262.6106,6018.077107,5,4,5,2,5,5,5,4,1,0,0,1,1,0,0,0,0
0,33,32076.79,8.016783,10,1,0,0,0,0,1,0,0,0,1,1,0,1,0,64.48611,172.4742,5666.607489,3,4,4,2,6,3,2,4,1,0,1,0,0,0,1,1,0
0,43,47529.47,13.17617062,14,1,0,0,0,1,1,0,0,0,0,1,1,0,1,7.380291282,117.472036,823.39436,4,5,4,2,5,3,3,3,0,1,0,0,0,0,1,0,0
0,45,59333.32,12.78434846,5,0,0,0,0,0,1,0,1,1,1,0,0,0,0,9.294088005,129.99153,1523.63262,3,3,4,4,2,4,3,4,0,0,0,1,0,0,1,1,0
0,54,38613.42,12.62845,7,1,1,0,0,0,1,1,0,1,1,0,0,0,1,55.3519,179.9794,4851.255631,2,3,3,7,2,3,4,2,1,0,0,0,1,0,0,1,0
4,37,19523.69,8.885448784,15,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2.871999386,117.472036,596.8051649,4,4,4,2,5,2,3,1,0,1,0,0,0,0,0,0,0
1,32,11091.57,7.74801,10,2,0,1,0,1,1,0,0,0,0,0,0,1,0,3.850863,114.9658,560.5940436,4,4,3,3,2,4,3,3,0,1,0,0,1,0,0,0,0
2,43,15157.92,11.88224,14,2,0,1,0,0,1,0,1,0,1,0,1,1,1,69.03254,202.65,6814.653649,2,2,2,3,4,2,2,2,0,0,0,0,1,0,0,1,0
2,81,18531.6,11.8535,13,0,1,0,0,0,0,0,1,1,0,1,0,1,0,41.84938,184.9647,3717.758451,3,3,2,3,4,3,2,2,1,0,0,0,1,0,0,0,0
4,55,41735.26,7.266216,14,1,0,0,0,0,1,0,0,1,1,0,0,0,1,50.61987,147.4738,4429.146624,4,3,3,3,4,2,4,4,1,0,0,0,1,0,0,0,0
0,30,37631.87,9.014063,15,1,0,0,1,0,1,0,1,1,0,0,0,1,1,66.54637,152.4555,6256.189224,2,3,2,4,3,2,5,4,0,0,0,0,1,0,0,0,0
0,23,15002.6,8.508595449,13,1,0,1,1,1,1,1,0,0,1,0,1,0,1,10.08463748,182.467607,1310.382845,4,3,5,4,2,4,5,3,1,0,1,0,0,0,1,1,0
1,83,47218.76,13.27497461,11,2,1,0,1,0,0,0,0,1,0,0,1,1,1,26.01552533,230.105118,2601.095159,4,4,3,3,3,4,3,3,1,0,0,0,0,1,0,0,0
4,72,38137.48,9.296497381,13,2,0,0,1,0,1,0,0,1,1,1,0,0,0,3.27055489,139.983006,911.5267548,3,4,3,3,4,3,4,2,0,0,0,0,0,0,0,0,0
0,29,49106.35,10.24327363,14,0,0,0,1,0,1,0,0,0,0,0,0,0,1,13.3451101,92.455141,1571.397537,1,2,1,3,3,2,3,3,0,0,0,0,0,0,1,0,0
0,26,32652.3,7.410590719,9,0,1,1,0,1,1,1,0,0,1,1,1,0,0,11.71637124,174.976769,1805.011298,5,4,5,4,4,4,4,4,0,0,0,0,0,1,0,0,0
1,87,32855.22,11.28659,14,2,0,0,1,0,0,0,0,0,1,1,0,0,0,11.32392,137.4872,922.3842497,4,4,3,5,2,5,4,3,1,0,0,0,0,0,0,0,0
4,25,163156.7,14.63927,11,3,1,0,1,0,1,1,1,1,1,1,0,0,1,53.03214,162.5299,4958.925244,4,4,4,4,3,5,4,4,0,1,0,0,1,0,0,1,0
0,18,22871.51,15.76081,11,0,0,0,1,0,1,1,0,0,1,0,0,1,0,52.38257,192.4705,4791.676231,4,4,3,3,3,2,2,3,1,0,1,0,0,0,1,1,0
10,59,12642.1,10.83426,13,2,2,1,0,1,1,0,0,1,1,0,1,0,0,60.16962,139.9816,5626.09355,4,4,4,3,3,3,4,3,0,1,0,0,1,0,0,1,0
1,18,27259.78,12.74662948,13,2,1,0,1,0,1,1,0,0,1,0,1,1,1,3.795086086,232.637807,1517.166558,4,3,4,4,5,3,5,4,0,0,0,0,0,0,1,1,0
4,53,11738.87,13.82399,8,1,0,0,1,0,0,0,0,0,0,0,1,1,1,68.22677,187.6094,6570.010431,4,4,4,2,3,3,5,4,0,0,1,0,0,1,0,0,0
1,72,71822.03,10.14717,12,1,0,0,0,0,1,0,1,0,0,1,0,1,1,66.31761,142.4689,6123.146207,1,1,3,4,3,3,5,3,0,0,0,0,0,0,0,1,0
1,34,47017.43,12.82818,14,1,0,0,1,0,1,0,0,0,1,0,0,0,1,25.72493,124.9781,2354.102724,3,4,3,3,3,3,3,4,1,0,1,0,0,0,0,1,0
1,85,76984.15,9.320914781,12,1,0,0,1,0,1,0,1,0,1,0,0,1,0,10.03363969,142.482694,1467.273158,5,4,3,3,4,3,3,3,0,0,0,0,0,0,0,0,0
1,72,48881.55,9.095661093,9,3,0,0,1,0,1,1,1,1,1,0,0,1,0,3.955928538,197.483972,1260.12789,5,5,3,4,1,3,5,4,0,0,0,0,0,0,0,1,0
1,45,42065.56,10.63592827,14,0,0,0,1,0,1,1,0,0,1,0,0,1,0,4.071312509,192.470522,693.1317301,3,4,4,3,3,4,4,3,1,0,0,0,0,0,1,0,0
8,47,75524.57,12.52841,12,0,1,0,1,0,1,1,0,0,0,0,0,1,0,18.98342,179.9476,2038.787429,2,3,3,4,4,3,3,3,1,0,0,0,0,1,0,0,0
5,71,72962.35,13.56923,10,1,1,0,0,1,1,1,0,1,1,0,0,0,1,9.29979,179.9794,1093.745962,4,2,3,4,4,3,4,3,1,0,0,0,0,0,0,0,0
